x,y,sf,cf,rx
634.889,155.749,7,7,-117.490146791954
-45.0313,-652.217,7,2,-117.491607241678
-219.724,-615.982,7,3,-117.4975568561
300.777,-580.834,7,8,-117.500004354552
-497.759,424.351,7,1,-117.500061993513
444.856,480.032,7,5,-117.509840667337
373.662,537.668,7,7,-117.517472524405
-555.665,-347.138,7,4,-117.528594333169
-557.09,-345.248,7,6,-117.534108216348
-324.972,569.882,7,7,-117.55054601105
479.752,447.986,7,1,-117.560095607745
326.998,569.408,7,3,-117.566040060646
-574.389,-318.474,7,7,-117.569909828467
-393.876,-525.84,7,2,-117.575804342847
354.771,-553.492,7,2,-117.587080468828
-236.694,613.699,7,4,-117.595672493689
-228.124,617.221,7,3,-117.602620430505
531.626,389.319,7,2,-117.626139741079
236.346,-615.22,7,2,-117.629280111688
-659.414,-24.4355,7,2,-117.650287660856
-346.59,561.77,7,1,-117.655904458484
658.595,-46.6786,7,2,-117.660142853569
-418.68,511.305,7,7,-117.675804683674
-582.5,-312.334,7,7,-117.678407170803
-542.063,378.732,7,4,-117.686454181345
231.597,619.563,7,2,-117.69085600863
470.179,465.643,7,4,-117.698592281116
-537.313,-386.916,7,2,-117.708688986822
-578.263,322.771,7,4,-117.711806538558
-634.857,-189.394,7,2,-117.718513656213
-98.8473,656.285,7,4,-117.748980972874
32.5644,663.002,7,8,-117.751916194331
597.489,-289.547,7,3,-117.755765605841
-586.558,311.557,7,8,-117.761337121993
-516.826,417.284,7,7,-117.763604489993
-581.407,321.881,7,8,-117.771473513451
-636.622,191.893,7,8,-117.780546535581
-13.2286,-665.372,7,5,-117.795697355539
-384.315,543.358,7,5,-117.796488915824
216.779,629.498,7,7,-117.802757329983
-553.365,370.353,7,2,-117.804941167856
-582.525,322.901,7,7,-117.809301887358
88.18,660.196,7,8,-117.809958194092
-164.91,645.341,7,6,-117.81045537939
327.052,580.55,7,2,-117.817022987325
193.904,637.545,7,8,-117.818198894837
622.645,237.978,7,5,-117.823161587359
386.709,543.167,7,8,-117.828044901391
-546.536,-381.974,7,3,-117.828650060069
659.494,99.062,7,1,-117.831339395048
247.648,-619.649,7,2,-117.841880258972
-506.962,-433.922,7,6,-117.841962715114
-333.277,578.401,7,4,-117.848151898236
664.511,-65.3821,7,3,-117.852530605451
106.379,660.083,7,5,-117.875053526819
520.267,-420.573,7,6,-117.885244586051
507.771,435.625,7,6,-117.886030488082
-513.302,429.184,7,3,-117.887506241369
667.63,-51.1529,7,4,-117.900261856274
659.006,-119.023,7,2,-117.902338937444
598.716,-300.121,7,7,-117.903826976701
497.515,-448.401,7,3,-117.904802195975
499.565,-446.424,7,4,-117.910039434554
-316.623,590.51,7,5,-117.911802059297
-346.365,573.88,7,4,-117.918554317529
626.285,-241.081,7,2,-117.93842918226
-264.75,616.973,7,8,-117.945928285092
663.547,103.988,7,7,-117.952749004277
549.578,-386.511,7,8,-117.958784474576
-334.414,-582.891,7,8,-117.961962895603
-578.204,-343.643,7,1,-117.977388645065
602.687,-299.853,7,8,-117.991226325165
-132.758,660.229,7,7,-117.998458710297
-69.2413,670.03,7,2,-118.002369491563
178.181,-649.897,7,2,-118.009524585968
625.57,-250.782,7,1,-118.011686707569
227.502,634.578,7,6,-118.015768289657
388.846,-550.754,7,8,-118.017362865331
-596.24,314.908,7,4,-118.019957700389
-216.166,-639.115,7,4,-118.029849823676
674.494,30.8856,7,4,-118.042990180974
-640.534,-214.067,7,1,-118.046972263045
675.15,-20.3593,7,7,-118.049473604566
-40.582,674.369,7,2,-118.052816201369
-425.382,-524.974,7,5,-118.055196045707
-307.24,601.935,7,4,-118.058463644532
-420.66,529.222,7,8,-118.064237338387
139.813,-661.743,7,3,-118.072101800861
-76.8045,-672.206,7,1,-118.077861855162
-640.969,-217.14,7,7,-118.082177611335
54.4231,-674.66,7,3,-118.084732519462
-214.648,-642.089,7,7,-118.088912591617
-642.143,214.963,7,4,-118.092727501753
-97.2551,-670.171,7,1,-118.093305307396
42.1996,676.791,7,6,-118.116369978575
109.932,-669.261,7,8,-118.119501210475
678.698,-3.89614,7,2,-118.13158503138
569.303,-369.613,7,3,-118.132949668953
-490.852,-469.179,7,5,-118.139346550361
-671.207,106.708,7,1,-118.154918995764
280.048,-619.269,7,8,-118.15520685196
-326.819,595.978,7,6,-118.156677541569
-543.471,408.361,7,6,-118.158878092583
-643.102,221.768,7,1,-118.170740897608
609.174,303.631,7,2,-118.18040546182
-479.926,483.212,7,1,-118.190326395882
-455.604,-506.66,7,1,-118.198735748434
665.937,-144.95,7,2,-118.202475399662
169.458,660.383,7,5,-118.208714803564
573.998,-368.041,7,6,-118.210666578749
-436.02,-524.242,7,1,-118.210946026025
-22.7779,-681.551,8,1,-118.212553879891
-594.9,-333.418,8,8,-118.213344302788
-50.8627,-680.238,8,8,-118.217702178863
629.613,262.687,8,1,-118.219652928317
67.107,678.976,8,2,-118.221392880704
633.061,255.15,8,4,-118.227926948781
180.618,658.507,8,3,-118.235016633218
-410.821,545.9,8,8,-118.24466134526
-653.705,200.173,8,6,-118.255983393794
537.977,-422.515,8,4,-118.265829297529
-672.428,-128.496,8,8,-118.279197416069
501.437,-466.17,8,4,-118.280709567901
-72.8537,-681.254,8,1,-118.292755866006
612.51,307.381,8,8,-118.29706827247
-60.9923,682.626,8,6,-118.297920215819
-623.964,283.794,8,3,-118.301045131427
-643.709,-236.403,8,7,-118.307909911916
29.7159,-685.393,8,2,-118.315158113285
-679.743,92.9358,8,3,-118.315903705934
-294.139,620.361,8,7,-118.328204260575
324.622,605.136,8,7,-118.331893443728
-686.771,6.98733,8,4,-118.33432674103
-471.834,-499.187,8,1,-118.336350268421
-58.9161,684.441,8,5,-118.338444752714
520.923,-448.263,8,8,-118.345141820174
-516.957,453.174,8,6,-118.350763195769
674.944,132.839,8,8,-118.3613249585
-518.426,452.157,8,5,-118.361612322692
-213.694,654.575,8,2,-118.378250469287
687.206,-47.0273,8,4,-118.384199731445
-688.137,34.9157,8,7,-118.389385337413
-611.363,-318.561,8,4,-118.398278257876
-456.822,516.508,8,5,-118.402252333699
20.97,-689.526,8,4,-118.409781183897
-242.898,645.888,8,5,-118.414897018701
156.45,-672.229,8,2,-118.418445008435
669.705,-167.6,8,1,-118.422501482669
-562.426,400.858,8,2,-118.429950606534
-690.013,-33.5576,8,8,-118.43414152524
159.405,672.432,8,1,-118.440062525937
-435.813,536.418,8,1,-118.441896661539
317.669,-613.925,8,6,-118.444405746975
-285.429,629.8,8,1,-118.449775013899
-126.153,-679.928,8,3,-118.451543275076
691.553,-19.6328,8,7,-118.458945882911
569.8,-393.946,8,2,-118.480962394285
-435.257,540.259,8,7,-118.50698118851
-435.705,-540.24,8,1,-118.513542100529
-305.441,-623.244,8,7,-118.514060346387
-110.785,685.264,8,8,-118.516415010728
-193.228,667.091,8,7,-118.525057254511
694.156,-30.8808,8,2,-118.533181880083
-556.935,415.941,8,6,-118.539858812985
-678.685,154.133,8,6,-118.5608271259
353.879,-599.39,8,8,-118.563093380408
-525.932,456.01,8,4,-118.563990722451
-474.59,509.478,8,7,-118.568467945708
-695.644,30.4334,8,6,-118.569230376532
1.01611,-696.323,8,7,-118.569583044163
-438.861,-540.657,8,4,-118.570327866
-97.6531,689.483,8,3,-118.570573693983
-582.775,383.04,8,5,-118.595625214495
646.045,-266.546,8,8,-118.632007529375
642.508,275.108,8,8,-118.63340861239
690.605,107.625,8,8,-118.633713307231
659.341,232.491,8,3,-118.638335547046
667.276,209.04,8,6,-118.641349314764
-697.064,-56.4236,8,8,-118.643567038505
-675.262,182.261,8,2,-118.645593629054
243.211,-656.002,8,2,-118.650700562347
-467.28,520.853,8,2,-118.653288405586
-27.8891,699.572,8,1,-118.66271608387
-501.797,-489.233,8,2,-118.679619309195
697.391,76.3776,8,2,-118.697675070584
474.377,-517.518,8,2,-118.709313649593
564.099,417.921,8,5,-118.709438471638
-110.34,-693.515,8,3,-118.714160719993
594.941,-373.486,8,3,-118.719506866804
-435.811,551.086,8,3,-118.72263253632
383.495,-588.86,8,5,-118.726051987824
701.787,-37.2687,8,1,-118.727252549023
-619.257,332.553,8,8,-118.730311569026
-86.7904,-697.577,8,8,-118.731617647311
-683.567,-165.245,8,8,-118.738940564268
-122.871,-692.491,8,1,-118.740173543323
-218.111,-669.25,8,7,-118.754449918232
-627.385,-319.752,8,2,-118.761094546654
-698.391,-91.2529,8,7,-118.76495190654
571.096,-412.654,8,6,-118.771097865907
-704.913,-0.639792,8,1,-118.779165693532
333.136,-621.317,8,8,-118.78108666326
642.383,-291.3,8,1,-118.789632289846
567.839,419.151,8,7,-118.800226749196
706.078,7.89896,8,6,-118.808456896082
697.324,111.134,8,1,-118.80850884514
-657.862,-257.213,8,7,-118.814153035769
52.2686,704.543,8,8,-118.817097028602
-648.984,-280.182,8,5,-118.826841331199
-705.145,55.7697,8,7,-118.838082624941
-421.135,568.489,8,8,-118.841407052085
591.613,388.589,8,8,-118.84947920441
-661.195,-252.69,8,3,-118.849883719671
-631.001,-321.329,8,2,-118.856425173034
693.676,-142.417,8,2,-118.857351856412
-54.3668,706.322,8,7,-118.863784014399
-539.11,-459.981,8,4,-118.870179245342
-403.292,583.112,8,7,-118.877697448644
160.045,-690.843,8,6,-118.881341796671
-696.672,133.109,8,5,-118.884594612028
-650.107,-284.063,8,8,-118.889028880446
463.685,537.002,8,2,-118.889775712389
433.923,-561.645,8,1,-118.895875533271
173.742,-688.283,8,2,-118.899022235724
-702.966,-100.629,8,5,-118.905256508329
-683.252,194.282,8,5,-118.910193231268
425.858,568.814,8,6,-118.915707877718
540.598,-462.007,8,7,-118.929109155685
-211.891,-679.337,8,8,-118.940930654127
395.965,591.573,8,2,-118.946841917864
-576.198,-418.269,8,4,-118.950318429828
115.32,702.715,8,7,-118.952914260543
79.4262,707.79,8,6,-118.955748617779
379.908,-602.587,8,5,-118.958543883924
657.854,273.365,8,8,-118.959539426172
-192.283,-686.323,8,2,-118.9681535945
-259.642,-664.004,8,1,-118.973255127826
-74.7112,709.556,8,6,-118.985624562224
-490.597,-518.096,8,7,-118.986588539251
654.837,283.64,8,2,-118.989178868969
-643.118,-310.084,8,3,-118.997392787408
-201.558,685.584,8,7,-119.012441395633
647.59,-302.591,8,4,-119.017177632149
147.569,-699.489,8,5,-119.019307227765
529.383,480.58,8,3,-119.021683110048
-704.171,124.39,8,8,-119.023792194973
-639.437,320.647,8,2,-119.029882854434
108.799,-707.831,8,3,-119.049366932863
-191.488,-690.07,8,7,-119.049405349483
686.185,205.245,8,3,-119.05125778182
630.844,339.211,8,5,-119.052138399304
715.233,41.414,8,1,-119.056220798895
-34.4017,715.618,8,6,-119.05654222868
-641.327,319.41,8,4,-119.057048539448
-256.374,-669.208,8,3,-119.061109860768
694.185,-179.13,8,2,-119.067987447351
-582.427,418.098,8,1,-119.068764875569
-530.004,-483.242,8,1,-119.075412077651
-694.525,179.731,8,6,-119.079417907168
-481.151,-532.208,8,5,-119.08080268308
89.2885,712.291,8,6,-119.090416326144
573.534,-432.039,8,5,-119.094861393714
645.22,-315.263,8,8,-119.096530124509
-277.981,662.346,8,1,-119.101104109102
-255.036,-671.895,8,1,-119.10955793514
-286.802,659.111,8,3,-119.112807312503
644.607,319.282,8,3,-119.125642834564
127.424,-708.219,8,4,-119.131453768036
-316.665,-646.318,8,6,-119.134632446132
-693.506,193.15,8,5,-119.138819753218
-218.692,-685.925,8,5,-119.139838820855
539.308,-477.057,8,1,-119.141772051688
-319.938,-645.287,8,8,-119.147031427619
-461.993,552.66,8,7,-119.148925651766
-479.778,-537.374,8,7,-119.150361387593
599.351,-399.697,8,1,-119.15071641303
-575.177,433.849,8,1,-119.151938436257
717.756,67.2338,8,8,-119.162479002782
281.751,663.66,8,6,-119.164685265916
376.627,-614.804,8,2,-119.164746036592
-634.468,343.402,8,6,-119.175306959829
-243.522,-679.167,8,4,-119.176887358173
69.6246,718.483,8,3,-119.18500454623
606.813,391.171,8,6,-119.187814801461
721.58,-29.693,8,1,-119.193103772773
177.41,700.496,8,6,-119.20308739626
325.605,645.154,8,3,-119.204287351788
650.454,314.996,8,6,-119.205443515985
375.085,618.535,8,6,-119.221162408552
-238.081,-683.364,8,6,-119.227605598269
442.828,-572.66,8,5,-119.233595938061
131.58,712.52,8,6,-119.249272103263
316.787,651.671,8,6,-119.249776957045
-374.28,620.933,8,4,-119.259771117488
-712.448,135.929,8,5,-119.266524305673
-679.139,255.295,8,4,-119.272152734262
565.28,-455.078,8,6,-119.275921776167
-455.507,564.959,8,2,-119.276372488965
425.015,-588.697,8,2,-119.285076918167
605.832,400.254,8,5,-119.28562421844
233.438,-687.753,8,7,-119.289867306026
-151.822,-711.016,8,7,-119.30761119242
-184.083,703.453,8,1,-119.309859063349
-307.911,659.45,8,5,-119.325216276199
157.661,710.584,8,2,-119.326879473006
155.458,-711.431,8,6,-119.335179038311
526.646,-502.979,8,2,-119.335866056134
-358.173,635.512,8,7,-119.365140090478
-585.882,434.723,8,1,-119.366399957351
729.893,-1.28904,8,4,-119.374483523317
354.151,-638.235,8,5,-119.374826944841
-166.146,710.836,8,5,-119.376839870491
-668.786,293.597,8,2,-119.386162962124
-604.626,409.773,8,7,-119.386365247971
-22.2507,730.271,8,4,-119.391238915766
361.463,-634.987,8,1,-119.392410397511
-546.147,-485.486,8,6,-119.394159103045
652.479,-329.311,8,7,-119.397382722884
667.644,-297.652,8,7,-119.400112285503
-589.999,431.588,8,1,-119.400460768254
260.042,-683.854,8,4,-119.415022389419
-155.349,715.003,8,7,-119.416370498919
-478.658,-553.518,8,4,-119.418494112814
731.933,-26.0233,8,4,-119.432966651351
-696.115,-227.828,8,7,-119.434218747538
-593.384,429.403,8,7,-119.434375948691
144.487,-718.292,8,5,-119.439605888617
-0.352355,732.8,8,2,-119.442407977366
-302.737,667.397,8,3,-119.443562054079
-258.179,-686.083,8,5,-119.448301294383
650.253,-338.544,8,1,-119.449489721501
-732.962,-20.4212,8,2,-119.452816877992
395.577,-617.661,8,8,-119.458156486079
-577.722,-452.702,8,2,-119.469517922732
-729.637,-80.8321,8,4,-119.472724589311
397.637,-617.712,8,5,-119.48507643297
-735.431,-4.56263,8,6,-119.504001751065
735.089,-26.7676,8,4,-119.507046808968
-431.595,595.826,8,2,-119.510372478623
-419.381,604.641,8,5,-119.513345780358
-594.923,433.179,8,8,-119.515022621875
731.391,84.0635,8,1,-119.521681285454
-450.642,582.25,8,4,-119.52315940616
686.379,-266.925,8,2,-119.527444956921
-445.169,-586.719,8,6,-119.528225290324
-735.983,30.0937,8,4,-119.530777727912
692.363,251.828,8,1,-119.534042079139
-713.037,-186.053,8,4,-119.538034529148
-669.689,-307.688,8,8,-119.539888689197
393.681,623.057,8,5,-119.54035185215
84.0829,732.297,8,7,-119.542619095696
736.726,-35.7462,8,1,-119.553847195743
-580.143,456.222,8,3,-119.564231286544
661.534,-327.471,8,1,-119.566743843853
515.122,529.797,8,6,-119.585093638995
-2.33003,739.335,8,1,-119.594263912355
-77.3281,735.414,8,3,-119.597261243713
-622.201,-399.779,8,3,-119.599511308534
-725.555,144.433,8,6,-119.604722660573
670.789,312.323,8,5,-119.608043156198
282.391,-684.466,8,7,-119.619507748477
-434.697,599.488,8,2,-119.621205858697
-648.305,-359.044,8,2,-119.634671926136
-294.791,679.994,8,8,-119.63594233319
-407.007,619.78,8,5,-119.643538057384
162.122,723.655,8,6,-119.64630829595
-659.896,-338.527,8,6,-119.647910322313
66.113,-738.793,8,7,-119.649818543737
380.876,637.557,8,4,-119.670911557528
-694.842,265.753,8,5,-119.700068576549
542.599,-509.1,8,3,-119.702637942438
614.851,-419.407,8,7,-119.708001413344
713.518,-213.025,8,8,-119.716384883791
-581.143,466.286,8,8,-119.726587323752
-372.825,-645.144,8,4,-119.727502208912
-690.381,281.474,8,7,-119.737415111364
629.873,-399.068,8,8,-119.739594878107
-740.752,90.1923,8,4,-119.752696320671
-635.696,-391.251,8,7,-119.757891224362
-233.321,709.481,8,3,-119.767324027422
169.706,727.935,8,8,-119.780912740755
667.791,-336.404,8,8,-119.78738144948
592.568,-456.578,8,5,-119.794836645929
-743.792,-80.6541,8,1,-119.796841582584
595.994,452.947,8,8,-119.806582336801
218.929,-716.218,8,1,-119.81463598383
746.284,-64.1664,8,3,-119.817058956316
-467.898,-585.445,8,8,-119.82645781874
735.743,144.667,8,7,-119.835155763582
455.797,-595.799,8,3,-119.842466551633
-690.719,293.168,8,3,-119.847217363195
551.475,509.106,8,1,-119.851366791844
-253.098,707.24,8,4,-119.865518325475
532.783,529.6,8,3,-119.866834088779
-469.639,586.38,8,7,-119.867868994329
-96.0163,745.79,8,2,-119.883295628125
292.031,-692.93,8,4,-119.883481275731
607.663,-443.304,8,4,-119.888598664471
-687.415,-305.56,8,7,-119.890615662641
-711.238,245.37,8,4,-119.893026536939
726.702,194.868,8,8,-119.893078001335
-32.3242,-751.785,8,6,-119.8954370713
459.735,-596.091,8,5,-119.902305230102
670.986,341.468,8,2,-119.90444512735
-171.491,733.115,8,3,-119.905110998985
-596.675,-460.279,8,1,-119.920341819527
-646.466,-387.263,8,1,-119.920539234635
-722.682,-213.877,8,6,-119.92237130035
-447.894,606.147,8,1,-119.922530836264
173.633,734.011,8,2,-119.936022456921
208.681,-725.043,8,6,-119.940747344545
-658.707,368.015,8,8,-119.942170768258
-751.541,72.4082,8,7,-119.953076148917
-496.741,-568.974,8,1,-119.959465213805
91.8332,-749.975,8,2,-119.965648256376
-128.764,-744.649,8,1,-119.968438256014
-340.389,674.729,8,7,-119.969061190367
-376.71,-655.697,8,4,-119.97990631788
-494.268,572.541,8,7,-119.983717866137
-488.396,-578.122,8,2,-119.993448347249
272.416,706.568,8,8,-120.003785544106
725.027,-218.89,8,8,-120.005696164235
613.709,-443.965,8,5,-120.008178305981
712.269,260.163,8,5,-120.027052315248
64.4357,-755.745,8,2,-120.031370589654
-212.291,728.219,8,6,-120.032379462975
639.332,-408.491,8,4,-120.035942955671
-190.509,-734.471,8,7,-120.03788758675
279.043,-705.625,8,2,-120.038337452628
736.378,-183.744,8,1,-120.041941323881
-533.592,539.892,8,4,-120.044751118133
-278.334,706.411,8,5,-120.048940116225
759.391,19.3535,8,2,-120.057282841323
-722.533,236.175,8,6,-120.068877805915
693.781,-312.499,8,2,-120.085948193157
102.2,-754.618,8,1,-120.099304822904
748.876,-139.529,8,3,-120.105057620958
-51.9953,-760.18,8,4,-120.109380310543
466.757,-602.906,8,3,-120.120865168437
-351.701,676.737,8,2,-120.125404312092
-762.695,-4.08572,8,3,-120.126193895799
746.664,-157.222,8,4,-120.133619008111
744.653,167.185,8,2,-120.137039965912
495.167,581.247,8,3,-120.145539991342
642.069,-413.553,8,3,-120.149061298197
-311.776,-697.436,8,8,-120.154079808285
-374.358,-666.434,8,8,-120.163695169986
-132.659,-753.064,8,4,-120.16991940272
-514.604,-565.757,8,5,-120.172761537316
-116.564,-756.096,8,6,-120.17816735088
-638.947,420.932,8,4,-120.180631237911
201.861,-738.108,8,5,-120.182298488654
-325.649,-692.559,8,3,-120.184254504481
716.704,-268.778,8,3,-120.187478978677
765.388,-12.0964,8,3,-120.188337582109
-286.386,-709.974,8,2,-120.190013398537
-194.956,-740.731,8,5,-120.198908846976
-513.538,-568.852,8,4,-120.207989803894
-424.353,638.292,8,2,-120.210583667204
-466.74,608.165,8,1,-120.213765963366
420.835,-640.844,8,6,-120.214815964537
496.994,584.063,8,2,-120.219896261777
765.504,47.5015,8,6,-120.221642057752
564.786,-519.023,8,8,-120.223318598094
-562.133,521.936,8,2,-120.223936299323
549.289,-535.809,8,5,-120.229730976879
-88.5537,-762.401,8,2,-120.233901450938
63.8607,-764.91,8,3,-120.234894460662
-701.497,311.84,8,6,-120.237457699095
732.914,-228.911,8,5,-120.240661538554
-765.177,-64.008,8,6,-120.241092829825
219.188,736.499,8,1,-120.253859430546
-729.897,-240.327,8,6,-120.254330169228
562.257,-523.814,8,5,-120.254436249395
318.229,700.133,8,2,-120.268058102215
458.6,617.742,8,5,-120.274750398377
236.613,-732.684,8,7,-120.287626888819
-596.366,-487.283,8,1,-120.291743571777
-116.521,-761.378,8,5,-120.294286395222
715.089,-286.427,8,5,-120.296002124289
-564.17,524.595,8,3,-120.297371144629
748.904,180.919,8,6,-120.298827344488
97.1988,-764.556,8,7,-120.304652225979
263.978,-724.102,8,8,-120.304862439987
-159.029,754.246,8,4,-120.307296239116
-26.3928,770.444,8,5,-120.308781995035
770.619,-24.5008,8,3,-120.311274708229
81.1839,-766.942,8,5,-120.316117674294
-761.921,119.574,8,3,-120.316558956886
572.131,517.303,8,2,-120.318207720396
-584.859,503.401,8,2,-120.325910412058
243.902,-732.465,8,7,-120.333378655728
643.399,-426.755,8,6,-120.334653621061
-194.383,-747.489,8,5,-120.340996677962
-698.73,-329.169,8,1,-120.341731512873
-431.129,640.915,8,4,-120.342710364178
472.371,-611.196,8,5,-120.343437210761
-688.647,-350.576,8,8,-120.349784921872
596.387,491.43,8,6,-120.350395433449
-330.084,698.976,8,8,-120.35528928694
-189.572,749.758,8,6,-120.363176885542
-538.855,554.884,8,1,-120.365840846023
-257.733,-729.365,8,4,-120.367820761369
-685.582,-359.481,8,4,-120.379948171773
-594.06,-497.065,8,3,-120.390377972206
731.145,-256.792,8,3,-120.397985107093
380.286,-675.338,8,7,-120.400600264161
744.515,-216.532,8,6,-120.407566804519
422.376,650.312,8,7,-120.409251492315
2.14822,-775.714,8,3,-120.415356765884
-705.556,322.543,8,7,-120.416868623984
-410.196,659.012,8,2,-120.427006833855
-659.541,-410.442,8,3,-120.439756080299
415.843,-656.622,8,3,-120.448546156649
54.8419,775.582,8,7,-120.455012232063
-624.09,463.79,8,3,-120.455781496848
-534.223,564.979,8,6,-120.455866677362
266.639,730.601,8,6,-120.459805484911
566.732,-532.774,8,4,-120.462053579007
-129.593,-767.193,8,1,-120.466943079904
-712.194,-313.321,8,5,-120.467096304453
501.798,594.687,8,4,-120.467993360796
-376.11,-681.175,8,1,-120.468053599389
-674.667,-387.841,8,4,-120.470002072457
51.2997,776.717,8,3,-120.47458560815
-80.9708,774.287,8,8,-120.476780714013
-530.845,569.947,8,6,-120.484666109697
-324.379,708.21,8,2,-120.486738268647
-600.18,-497.695,8,5,-120.502687053675
36.772,779.468,8,1,-120.516822979146
308.685,-716.771,8,7,-120.518570052875
780.335,19.5545,8,3,-120.522190288306
-168.261,762.323,8,4,-120.524196558154
-44.1323,-779.82,8,2,-120.532870280153
695.308,-356.423,8,1,-120.538805074372
291.027,-725.417,8,1,-120.544905981847
435.947,-648.88,8,1,-120.547264137768
-99.4777,775.391,8,3,-120.547711225177
-238.189,-744.689,8,5,-120.550070297474
-666.532,409.071,8,6,-120.554379651449
-667.712,-407.402,8,6,-120.557337061409
-731.107,278.304,8,7,-120.559500727605
186.343,760.477,8,5,-120.574550233446
-370.272,-690.028,8,4,-120.577212690712
-359.798,-695.705,8,6,-120.580279338007
708.757,333.722,8,5,-120.583717440251
-752.175,219.933,8,3,-120.589716527922
-701.669,-349.001,8,8,-120.589763336717
-783.223,-31.1073,8,2,-120.593447826986
509.812,595.849,8,6,-120.600935270125
401.75,-673.662,8,8,-120.604814817746
-783.628,34.1648,8,6,-120.605044756595
663.979,-418.851,8,7,-120.619816716025
-187.953,-762.941,8,4,-120.635072604514
679.755,394.191,8,2,-120.635739147259
-701.621,-353.915,8,7,-120.636770032816
-143.604,772.772,8,6,-120.640517005103
270.896,-738.083,8,6,-120.645393321737
643.989,-451.713,8,2,-120.653896975298
-130.719,-775.978,8,6,-120.660288450657
278.724,736.17,8,5,-120.665863336698
-528.818,583.094,8,1,-120.666052327912
-632.518,-468.914,8,4,-120.67035972553
691.18,-377.586,8,4,-120.675067111805
-773.395,149.555,8,5,-120.677898941576
709.833,-341.569,8,2,-120.678254665921
-619.047,487.494,8,4,-120.682899099833
-697.282,-367.38,8,2,-120.687038062338
788.122,15.3417,8,3,-120.689808447986
561.348,-553.46,8,8,-120.69060470536
-36.1324,-787.842,8,2,-120.698455420187
597.717,517.247,8,7,-120.736975668205
458.187,-644.388,8,7,-120.741914763654
340.183,713.848,8,1,-120.743722744775
419.913,-670.503,8,2,-120.751890425742
776.303,154.788,8,3,-120.7615049941
700.973,-368.051,8,8,-120.764492430843
361.332,-705.004,8,3,-120.774941134674
124.306,782.431,8,7,-120.77574244007
751.39,-251.804,8,5,-120.780397757303
591.748,-527.145,8,1,-120.781151233656
-601.505,-516.138,8,5,-120.783316329002
3.59957,-792.762,8,8,-120.787095588953
266.822,746.774,8,3,-120.792273361058
272.763,744.866,8,7,-120.797160541001
-501.814,614.458,8,1,-120.799210582227
-249.769,752.998,8,8,-120.799408380219
-587.472,533.362,8,2,-120.802231247606
792.968,37.7913,8,4,-120.810753530158
621.88,-493.478,8,2,-120.81114372279
391.054,-690.894,8,8,-120.811178377626
5.60136,-793.913,8,8,-120.812147401078
-787.309,102.975,8,2,-120.813910754492
481.047,631.744,8,7,-120.81455367872
682.062,407.44,8,5,-120.824162578464
357.59,709.532,8,1,-120.82538607469
725.996,323.062,8,3,-120.827186532535
-542.42,-580.947,8,8,-120.830970210191
290.464,-739.847,8,5,-120.831295841716
-402.52,-685.532,8,7,-120.834455683789
-481.003,-633.208,8,5,-120.839050192923
195.626,-771.13,8,1,-120.847085372495
746.141,-277.532,8,6,-120.858414297162
320.591,728.689,8,7,-120.858628050764
699.974,380.965,8,2,-120.876568704355
-745.647,-281.415,8,4,-120.877725808319
-122.713,-787.489,8,8,-120.877907357855
796.941,9.92908,8,4,-120.878124703355
-354.19,714.596,8,8,-120.890018238007
789.211,-115.47,8,3,-120.89121786765
736.395,-306.503,8,4,-120.891679044717
-648.27,465.099,8,8,-120.896371867856
105.102,791.055,8,7,-120.899639733608
351.031,716.826,8,3,-120.902965700297
-690.597,400.407,8,8,-120.905483045985
-104.434,-791.702,8,7,-120.911497898897
786.191,147.724,8,1,-120.941204184877
568.097,563.213,8,8,-120.941530271027
-156.592,-784.56,8,1,-120.943030696673
-798.037,58.9686,8,6,-120.94683466625
-349.313,720.02,8,2,-120.948276056615
-771.953,-212.05,8,2,-120.953989489829
-132.851,789.532,8,2,-120.955770091743
-481.946,-639.647,8,3,-120.961236742626
484.312,-638.376,8,5,-120.970051470303
-682.904,419.687,8,6,-120.975547880375
356.772,717.783,8,6,-120.975596187041
-780.503,183.8,8,3,-120.981829144194
-72.0356,799.359,8,4,-120.997721539949
-228.738,769.435,8,8,-121.000207200985
-800.762,56.7075,8,3,-121.001324234308
309.265,-740.851,8,1,-121.002245731858
-625.244,-504.078,8,4,-121.009135080944
-744.312,-301.732,8,5,-121.009371063985
786.209,-164.661,8,6,-121.011959051314
-369.921,-713.19,8,7,-121.015185874931
-768.278,-235.383,8,8,-121.017500339862
-573.909,562.418,8,1,-121.017887110293
797.18,-103.389,8,5,-121.0245001647
330.119,-732.992,8,5,-121.025433089166
739.412,-315.69,8,3,-121.027211335421
-240.552,-767.386,8,6,-121.031921589953
736.887,-322.173,8,1,-121.032599445508
374.806,711.71,8,5,-121.035411942186
-767.285,-241.786,8,4,-121.037737603438
-774.032,-219.793,8,5,-121.04100895406
-803.747,39.0571,8,1,-121.042330994814
-451.191,-667.183,8,1,-121.057785208237
-100.948,-799.202,8,7,-121.060522729148
-11.2387,-805.475,8,4,-121.060549292591
-606.597,-530.532,8,5,-121.06723564284
22.1731,805.712,8,7,-121.070385048547
314.223,-742.339,8,8,-121.072224356763
291.133,751.72,8,8,-121.072726181757
-737.26,326.588,8,4,-121.077599564604
-708.062,386.227,8,1,-121.081687028898
-642.864,487.344,8,2,-121.085039662578
444.519,673.629,8,5,-121.092850239131
717.29,-369.984,8,5,-121.093111582334
